Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2012-08-03,20.96078109741211,22.024224872435322,19.778071731849373,20.23525428397825,80647000
2012-08-06,21.78569984436035,22.014290217264588,21.169497648202604,21.258946384671674,27778900
2012-08-07,20.593048095703125,22.31244984462005,20.374396715825387,22.063981591988036,36782900
2012-08-08,20.593048095703125,21.020413793536168,20.096111590439094,20.583109138118367,29537400
2012-08-09,20.88127326965332,21.040292807993083,20.483724423803913,20.622866045935602,15610700
2012-08-10,21.676368713378906,21.686307670452212,21.000534797691852,21.278819908757765,25794700
2012-08-13,21.46765899658203,22.31245149723453,21.268883621488808,22.014288434594693,24973100
2012-08-14,20.255128860473633,21.467655011252308,20.125926217612392,21.27881862953623,39308800
2012-08-15,21.070110321044922,21.27882276056956,20.275010709580265,20.513540024320914,47861100
2012-08-16,19.748258590698242,20.354519869918054,19.56936113609939,20.31476593315299,157565300
2012-08-17,18.933279037475586,19.956968863725674,18.883586147982626,19.887398060170643,129293400
2012-08-20,19.887401580810547,20.006665294971636,18.63512120814378,18.933282389209054,101186600
2012-08-21,19.0426082611084,19.85758389196025,18.973037448083847,19.460035034918185,70640600
2012-08-22,19.320894241333008,19.41034297497929,18.843833696665325,19.241384466498822,49892200
2012-08-23,19.320894241333008,19.609116464233477,19.241384466498822,19.380526098543008,32813700
2012-08-24,19.291074752807617,19.55942091741131,19.132055224671127,19.40040138927482,29622200
2012-08-27,19.032669067382812,19.410341898649655,18.982976171740447,19.370586065605796,20704000
2012-08-28,19.22150421142578,19.26125814617728,18.833894343202598,18.9829749159298,25417000
2012-08-29,18.98297691345215,19.261260172982553,18.953160037504233,19.201628316749257,16124700
2012-08-30,18.973037719726562,19.33083264401832,18.94322084414808,19.151935181872442,30647500
2012-08-31,17.949350357055664,18.58543052585267,17.919535372791735,18.565552605901527,58764200
2012-09-04,17.621368408203125,18.158060755577775,17.44247095907824,17.969224348650133,46622400
2012-09-05,18.466161727905273,18.635120227124368,18.06861287552578,18.158061604268973,60781800
2012-09-06,18.84383201599121,19.141995066773287,18.605302712762988,18.62518062861427,46066500
2012-09-07,18.863710403442383,19.301015084791437,18.664936926947313,18.982976005869375,36371700
2012-09-10,18.69474983215332,19.082361575299657,18.436342635276507,18.943218071958462,24797800
2012-09-11,19.310955047607422,19.46003563665017,18.73450871315627,18.80407952833205,50508200
2012-09-12,20.80176544189453,21.030355812634284,20.15574827013921,20.632806929681976,121584000
2012-09-13,20.583110809326172,21.348393544527468,20.483725016733782,20.831579082132112,65041600
2012-09-14,21.86520767211914,21.944717442373076,20.771946909380695,21.000537261902952,72819800
2012-09-17,21.388145446777344,22.610608669324783,21.368267533647597,22.53109891246793,50667600
2012-09-18,21.736003875732422,21.845328619356025,21.23906736357785,21.467657704209987,36760500
2012-09-19,23.14730453491211,23.226814304083447,21.6366170249943,21.855268416299868,78782800
2012-09-20,22.45159339904785,23.097610532567263,22.40190050249347,22.878959133800496,57248900
2012-09-21,22.719938278198242,23.097609198927564,22.46153106057823,22.829263023438045,51218100
2012-09-24,20.66261863708496,21.845326031002305,20.23525298396267,21.646552587089655,79106500
2012-09-25,20.15574836730957,21.080048813756232,20.096114612832277,21.070111750339297,46291700
2012-09-26,20.493661880493164,20.652681407182772,19.67868443663105,20.02654036213793,38271900
2012-09-27,20.19550132751465,20.871335346812682,20.036481781287172,20.86139638821565,30215900
2012-09-28,21.52728843688965,21.815512508888666,20.374395940218093,20.443966745000683,65486000
2012-10-01,21.855268478393555,22.451592696704026,21.59686125393694,21.944717205923247,51262700
2012-10-02,22.1335506439209,22.352202006456544,21.686307066390967,21.944714256112462,29341400
2012-10-03,21.69624900817871,22.352205081694905,21.66643213368709,22.163368667906173,32000100
2012-10-04,21.815513610839844,22.26275533374579,21.278821268557884,22.183245567740578,46892100
2012-10-05,20.78188705444336,21.497475027594955,20.752070178021917,21.358333395620008,40529300
2012-10-08,20.275009155273438,20.62286509014326,20.03647985881873,20.275009155273438,32236700
2012-10-09,20.10605239868164,20.424091488018497,19.847645164679818,20.26507194335007,27161800
2012-10-10,19.51966667175293,19.81782973295435,19.33083215155407,19.80789077468139,39321800
2012-10-11,19.628992080688477,19.837704504286734,19.489850464956305,19.75819473877373,21817300
2012-10-12,19.400402069091797,19.678685305250934,19.36064623783342,19.628992411840336,18809400
2012-10-15,19.400402069091797,19.75819507210531,19.370585195648015,19.55942160280055,20189700
2012-10-16,19.36064338684082,19.56935767888788,19.181745963846797,19.559418722536865,21834700
2012-10-17,19.758195877075195,20.354520100609093,19.25132227751695,19.38052494304578,44074500
2012-10-18,18.863710403442383,19.668748954584096,18.774261675537748,19.57930022667946,52157400
2012-10-19,18.883588790893555,18.943220645763514,18.68481341377705,18.883588790893555,34835000
2012-10-22,19.201627731323242,19.310954377469873,18.933281542961044,19.082364022492804,32447300
2012-10-23,19.380523681640625,19.678684826170166,18.98297485704713,19.1320554293119,78381200
2012-10-24,23.087669372558594,24.1014202891649,22.709998466036293,23.982154694879675,228949900
2012-10-25,22.42177391052246,23.167178645938282,22.33232519061958,23.14730262703052,76142000
2012-10-26,21.805574417114258,22.739813683648002,21.745940671509043,22.26275509278026,73175800
2012-10-31,20.980661392211914,21.36827128803403,20.602988559038472,20.69243728817626,99378200
2012-11-01,21.080047607421875,21.308639861844764,20.881274124193826,20.950844938106766,37713900
2012-11-02,21.050230026245117,21.55710547368205,20.940903391799228,21.129739788843327,38344400
2012-11-05,21.119802474975586,21.348392823275166,20.79182444177893,20.970721895461182,31806700
2012-11-06,21.040294647216797,21.239070035348536,20.861397177030753,21.109865464364127,29062700
2012-11-07,20.344581604003906,20.8216421310529,20.245195810878588,20.72225444226509,33396800
2012-11-08,19.867523193359375,20.602989065500722,19.857584234803916,20.39427662282362,34254600
2012-11-09,19.092302322387695,19.877463021661367,19.012792546127553,19.837707185699998,42295500
2012-11-12,19.947032928466797,20.04642061817116,18.754386339001954,19.03266959537916,67349200
2012-11-13,19.738319396972656,19.986787659691196,19.440156344312967,19.489851134254117,71775100
2012-11-14,22.223003387451172,22.362145016497372,19.80789142236345,19.97684992720349,229751000
2012-11-15,22.03416633605957,22.362144377773753,21.517351877703142,22.203124836073695,78857700
2012-11-16,23.4156494140625,23.78338329058157,22.044105387207882,22.113676200036835,107182200
2012-11-19,22.779571533203125,23.972220011749624,22.680183844047164,23.81319857170259,85021300
2012-11-20,22.958467483520508,23.75356515311315,22.560918648724186,22.590733626544925,46655300
2012-11-21,24.170991897583008,24.37970622058841,22.908772688712485,23.077731180416905,89862400
2012-11-23,23.85295295715332,24.528786927578643,23.733687358276104,24.42939924445803,29520900
2012-11-26,25.781068801879883,25.930149388077535,24.65799113482173,24.787195699678865,123865000
2012-11-27,25.989778518676758,26.33763444711068,25.30400561926843,25.880453777946666,85760600
2012-11-28,26.19849395751953,26.327696618709492,25.592230796125563,25.781067204630016,49205600
2012-11-29,27.152612686157227,27.35138806367159,25.999720046163908,26.337637050540827,88759700
2012-11-30,27.82844352722168,27.82844352722168,26.59604125563848,27.09297774719601,127049600
2012-12-03,26.874330520629883,28.703055347763435,26.814696767563383,27.82844782174304,123526100
2012-12-04,27.291751861572266,27.589914901061686,26.516532129356882,26.89420303791536,72869200
2012-12-05,27.54022216796875,27.729058584167394,27.09298041886139,27.579978001131607,58976300
2012-12-06,26.80475616455078,27.579977845901077,26.65567558235408,27.510407033920114,46001500
2012-12-07,27.321569442749023,27.60979353216373,26.67555235059563,26.904142693168584,51751900
2012-12-10,27.66942596435547,27.997403996222644,26.933960132158237,27.003530942605455,50608500
2012-12-11,27.80856704711914,28.066974263538594,27.490527979422083,27.898015771866735,77099100
2012-12-12,27.411020278930664,27.967588689358504,27.202307835893667,27.828447060667173,46704200
2012-12-13,28.066974639892578,28.57385012170492,27.261938002031755,27.4209575380126,81051600
2012-12-14,26.645736694335938,28.15642422807839,26.59604379869357,28.007343645488827,91631600
2012-12-17,26.586109161376953,26.834577471296363,26.158743365009524,26.60598708112957,57742500
2012-12-18,27.54022216796875,27.738997542458108,26.735185503045532,26.794817357127354,60512900
2012-12-19,27.242061614990234,28.047098298031113,26.784880897303132,27.659488394282263,61390300
2012-12-20,27.192367553710938,27.43089686085512,26.96377530899314,27.32157021754063,35574800
2012-12-21,26.099105834960938,26.844510602882153,25.959964218227597,26.496654665386448,54555200
2012-12-24,26.765003204345703,26.794818184475986,26.039476287683506,26.337637462961457,28230100
2012-12-26,26.34757423400879,27.013469239460882,26.218369678629912,26.864388664199566,33175400
2012-12-27,25.890390396118164,26.635795131848962,25.363638929425587,26.38732688660536,43481700
2012-12-28,25.751251220703125,25.950026593961205,24.99590745624985,25.323885495161967,56574800
2012-12-31,26.4569034576416,26.824635452821646,25.95002793572143,26.039476668746318,60374500
2013-01-02,27.82844352722168,28.007340967488354,27.251997272841436,27.271875187462683,69846400
2013-01-03,27.599857330322266,28.295567385317753,27.420959863258048,27.70918208579063,63140600
2013-01-04,28.583791732788086,28.752750242408137,27.659489409317366,27.838386877816546,72715400
2013-01-07,29.239742279052734,29.607476104823025,28.474459652221466,28.51421548015867,83781800
2013-01-08,28.881954193115234,29.41864662233498,28.683180693734435,29.329197884131688,45871300
2013-01-09,30.402578353881836,30.412517312385273,29.309317562116064,29.488215023852963,104787700
2013-01-10,31.108226776123047,31.257309255277885,30.094477670977458,30.412516754604503,95316400
2013-01-11,31.525651931762695,31.76418123225951,30.909451712728178,31.08834916201638,89598000
2013-01-14,30.760374069213867,32.012652542284314,30.432396012807313,31.883451765401123,98892800
2013-01-15,29.91558074951172,31.515715154690806,29.69692745384641,30.452271238850432,173242600
2013-01-16,29.667110443115234,30.16404696009987,29.34907137555105,30.02490344629376,75332700
2013-01-17,29.955333709716797,30.233618851630126,29.84600896111642,29.895701856329097,40256700
2013-01-18,29.478275299072266,30.253496981226384,29.09066540582643,30.1242924197028,49631500
2013-01-22,30.541717529296875,30.700737061258625,29.557783464410157,29.567722422115562,55243300
2013-01-23,30.631166458129883,31.307000421324776,30.611288542585946,30.909451588757886,48899800
2013-01-24,30.88957405090332,31.297061846224565,30.62122787476619,31.078410459554895,43845100
2013-01-25,31.346759796142578,31.73436971475654,30.939270064074922,31.217555226162872,54363600
2013-01-28,32.27105712890625,32.310809167013815,31.61509921291203,31.684670018755977,59682500
2013-01-29,30.60135269165039,31.87350900621524,30.52184102632765,31.80393819472028,72976500
2013-01-30,31.048593521118164,31.29706178095009,30.690798620348225,30.790186303413474,87682100
2013-01-31,30.79018783569336,31.27718542171998,28.563912344287726,28.97140015903781,190744900
2013-02-01,29.5478458404541,30.829943007387975,29.448458154576194,30.82000404923394,85856700
2013-02-04,27.937772750854492,29.021094554489856,27.838385064200686,28.881951034909545,92362200
2013-02-05,28.46452522277832,28.78256431421411,27.868202874167473,28.086854275613952,47948200
2013-02-06,28.872011184692383,29.11054238355721,28.484401303946232,28.563911071680373,38375900
2013-02-07,28.474464416503906,28.971400974891978,28.096793466220486,28.931647035965447,34540100
2013-02-08,28.37507438659668,28.991276502292827,28.33532045094726,28.71299137009741,37708800
2013-02-11,28.086851119995117,28.504277854521415,27.868199743114598,28.434707048044082,37361800
2013-02-12,27.20230484008789,27.987463524227934,26.93395867516843,27.500465981779087,93498700
2013-02-13,27.738996505737305,28.14648430211477,27.142672300218795,27.192367089815065,50164000
2013-02-14,28.325382232666016,28.45458489647794,27.83838466035581,27.848323618443253,35615800
2013-02-15,28.146482467651367,28.573848152013532,27.917892137394205,28.34525782175637,33109300
2013-02-19,28.752748489379883,28.90182907215237,27.94771182587848,28.057036575558325,49396400
2013-02-20,28.285627365112305,28.872012642635575,28.156424696893403,28.74280997441667,42098200
2013-02-21,27.112855911254883,28.375073170720047,26.98365136069037,28.10672890351355,49642300
2013-02-22,26.963773727416992,27.460710228734875,26.65567362738535,27.450773166891352,36350200
2013-02-25,27.102920532226562,27.470652526342704,26.983654923317587,26.993593882031877,34652000
2013-02-26,27.222183227539062,27.291754040275073,26.536412162859115,27.19236824817361,31611700
2013-02-27,26.705371856689453,27.172491545691983,26.46684063713225,27.172491545691983,44319700
2013-02-28,27.083040237426758,27.132733130973598,26.17861592610513,26.67555244422305,83027800
2013-03-01,27.60979652404785,27.947713543452736,26.645738364590503,26.884267690818202,54064800
2013-03-04,27.55016326904297,27.88808029455975,27.27187999790864,27.589919105297938,32400700
2013-03-05,27.35138511657715,28.007341137768208,27.043283125061436,27.709178103623543,40622200
2013-03-06,27.281818389892578,27.95765053121568,27.182430696983644,27.9278355503068,33532600
2013-03-07,28.404891967773438,28.50427965286673,27.301692264996454,27.40107995008975,74540200
2013-03-08,27.7886905670166,28.29556606821701,27.560100212258323,28.255812130532405,44198900
2013-03-11,27.967588424682617,28.464524974634546,27.65948829449792,27.838385755786614,35642100
2013-03-12,27.659486770629883,28.146484335272696,27.43089642520492,27.927832947778697,27569600
2013-03-13,26.91408348083496,27.480590844711273,26.755063936436784,27.450775864925678,39619500
2013-03-14,26.874330520629883,27.261940437249283,26.665616176222276,26.933962378033815,27646400
2013-03-15,26.486717224121094,26.894205035595075,26.39726849519632,26.864390056395123,31597400
2013-03-18,26.327693939208984,26.62585695844875,25.6220450620997,26.20843024804283,26653700
2013-03-19,26.387327194213867,26.735183120742466,26.049410225090345,26.367451175066,25254200
2013-03-20,25.701557159423828,26.526471698401426,25.622047392859567,26.5165327406231,44006500
2013-03-21,25.582292556762695,25.950026426214293,25.403395101119347,25.50278278710592,24336100
2013-03-22,25.57235336303711,25.8506385021036,25.472965677966048,25.641924173888125,18456300
2013-03-25,24.976030349731445,25.64192540737893,24.926337452636673,25.59223251028416,39199000
2013-03-26,25.0555362701416,25.323882422784628,24.87664073070847,24.926333620162858,26957200
2013-03-27,25.930147171020508,26.118983575078477,24.568540303332547,24.84682543059364,52297400
2013-03-28,25.42327117919922,26.00965639889228,25.36363933018398,25.930146634984524,28585700
2013-04-01,25.373579025268555,25.73137202542375,25.125110768875782,25.47296481129578,22249300
2013-04-02,25.264253616333008,25.959965526382195,25.144988013364237,25.6121095713576,35153300
2013-04-03,26.08916664123535,26.228308256709994,25.542537241302973,25.67173989914909,48195200
2013-04-04,26.904144287109375,27.063163830117126,25.950027029062877,26.45690253327351,82016800
2013-04-05,27.222183227539062,27.629671041274964,26.446963433437823,26.695431705016418,64566600
2013-04-08,26.68549156188965,27.03334750578805,26.466838279384284,27.023408547886678,27256000
2013-04-09,26.42708396911621,26.725245119284473,26.258125478510898,26.41714501135562,21311100
2013-04-10,27.401077270507812,27.669423425319113,26.735182309862488,26.844508942340184,45949400
2013-04-11,27.848323822021484,27.927833591639846,27.083041104655713,27.311631455350703,33368500
2013-04-12,27.232120513916016,27.828444708224733,27.073100981522007,27.828444708224733,28697400
2013-04-15,26.357511520385742,27.311628658085127,26.198491997435845,26.993589612185332,30275400
2013-04-16,26.755062103271484,26.94389851017933,26.238247671556522,26.64573546311499,27365900
2013-04-17,26.466838836669922,27.033348075002102,26.228309529001734,26.486716752891212,26440600
2013-04-18,25.53260040283203,26.65567616879552,24.995908020321384,26.65567616879552,39059000
2013-04-19,25.57235336303711,25.800943711736856,25.174804518415282,25.46302861555512,20380900
2013-04-22,25.810882568359375,26.198494349046747,25.542538284083392,25.651863031135676,25687600
2013-04-23,25.82082176208496,26.168677713810418,25.612109328447147,26.059351070097794,25191500
2013-04-24,25.95002555847168,26.238247752966206,25.641923552649672,25.771128108810483,19729900
2013-04-25,25.979839324951172,26.238246529561724,25.840697713107907,25.91026851902954,17150000
2013-04-26,26.68549156188965,27.450774259333652,26.437023301342563,26.437023301342563,33018000
2013-04-29,26.814697265625,27.242063025560043,26.695433548601912,26.99359473682224,29201100
2013-04-30,27.599857330322266,27.679367105054965,26.84451352253033,26.9637772367981,36245700
2013-05-01,27.261938095092773,27.74893566265432,27.14267249486882,27.679364852383014,64567600
2013-05-02,28.792499542236328,28.842194328623464,27.808565519718286,27.838382391550567,104257000
2013-05-03,28.136547088623047,28.891890876355127,27.977527543380766,28.862075896411266,58506400
2013-05-06,27.401077270507812,28.285623600446286,27.311628552237377,28.156420949423566,43939400
2013-05-07,26.72524642944336,27.679365568948086,26.68549249211449,27.381202508500536,41259100
2013-05-08,26.95383644104004,27.13273198766788,26.486714920468607,26.715305254211657,34654900
2013-05-09,26.874330520629883,27.381204152057144,26.685494093911107,26.91408446034498,33457200
2013-05-10,26.51653480529785,27.1327350702349,26.407208156886032,26.973715524724533,30847100
2013-05-13,26.65567398071289,27.16254944625537,26.367451791872462,26.437022599673174,29068800
2013-05-14,26.904144287109375,27.1128586220961,26.65567601420196,26.725246827310038,24930300
2013-05-15,26.437023162841797,26.82463304065264,26.238247797180534,26.755062231369912,30299800
2013-05-16,25.96990203857422,26.387328796624963,25.741311691362775,26.31775798622691,35499100
2013-05-17,26.08916664123535,26.43702257558429,26.039473748755075,26.238247214338514,29462700
2013-05-20,25.6021728515625,26.02953861404382,25.532602033607425,26.019599654955577,42402900
2013-05-21,25.502784729003906,25.920211525402348,25.433213912214597,25.711499075034418,26261300
2013-05-22,25.00584602355957,25.69161896535048,24.7673167167763,25.49284359519988,45314500
2013-05-23,24.906455993652344,25.37357750083012,24.61823381929747,24.64804879504942,37663100
2013-05-24,24.16105079650879,24.817006789488236,23.932460473792784,24.817006789488236,58727900
2013-05-28,23.95234489440918,24.38964964041141,23.773447412150873,24.38964964041141,50079700
2013-05-29,23.17711639404297,23.664113901627875,23.117484549106212,23.644237883757068,64237800
2013-05-30,24.39958381652832,24.62817606994882,23.783383556862177,23.982157039218595,60733200
2013-05-31,24.2008056640625,24.797129787382115,24.121295907330694,24.479088864792757,35925000
2013-06-03,23.703874588012695,24.170994277824644,23.56473106041946,24.121301379467276,35733800
2013-06-04,23.375896453857422,23.783384285178414,23.17712106975143,23.743628450092192,34760800
2013-06-05,22.75969123840332,23.564727834701017,22.6503664978498,23.206934845047762,53819700
2013-06-06,22.82926368713379,22.948529289372786,22.531102525029947,22.849141603450693,31260700
2013-06-07,23.14730453491211,23.25662928273368,22.71993881474277,22.888897311189663,38699200
2013-06-10,24.180931091308594,24.44927726822098,23.84301410460316,23.91258491439621,58393000
2013-06-11,23.882768630981445,24.20080768446007,23.852951758844466,23.882768630981445,29885900
2013-06-12,23.62436294555664,24.11136051447567,23.435526534535004,24.011972829955738,26445800
2013-06-13,23.584606170654297,23.683993851201063,23.12742549406644,23.574667213033386,31189300
2013-06-14,23.485219955444336,23.743627182724055,23.117487978838067,23.4156491434195,30677100
2013-06-17,23.872831344604492,24.101421693334874,23.604485163575394,23.76350470144543,33664500
2013-06-18,24.06166648864746,24.53872701036339,23.932463821631412,23.942402779965335,36709100
2013-06-19,24.16105079650879,25.035660050922854,23.95233838767997,24.051726061453685,31790600
2013-06-20,23.75356674194336,24.59835925718107,23.5050984666183,24.131239582008455,42765600
2013-06-21,24.379709243774414,24.548667756430394,23.90264868731701,24.43934110245811,45833900
2013-06-24,23.793319702148438,23.96227818478912,23.236749467766035,23.80325865944051,40626000
2013-06-25,24.101423263549805,24.280320729224428,23.892710817371107,23.992096613268078,24713200
2013-06-26,24.011972427368164,24.498969988122138,23.843013935215776,24.35982836952454,29890300
2013-06-27,24.508909225463867,24.68780667750793,24.06166559535371,24.09148246924852,34694100
2013-06-28,24.727561950683594,24.82694964004429,24.270381233551895,24.528788467624704,96778900
2013-07-01,24.657991409301758,24.906459687617833,24.46915688265856,24.817010955771046,20582200
2013-07-02,24.260438919067383,24.6182337930066,24.15111228632768,24.54866298877669,18394100
2013-07-03,24.369766235351562,24.558600739082976,24.00203239397038,24.071603200151667,10404400
2013-07-05,24.220685958862305,24.50890814448366,24.051727472235196,24.498969186957087,20229500
2013-07-08,24.558603286743164,24.886583228185717,24.270381074712194,24.32007397123607,27064600
2013-07-09,25.323884963989258,25.333823922009937,24.876643227033224,24.916397163453524,30387900
2013-07-10,25.641923904418945,25.671740778325645,25.313945874094834,25.423272516090336,26721800
2013-07-11,25.65186309814453,25.840699509964363,25.29407008628778,25.80094367772338,26777400
2013-07-12,25.751251220703125,25.771129137161424,25.39345630710356,25.58229272213249,16537900
2013-07-15,26.11898422241211,26.26806479955802,25.49284314447194,25.77112827863006,24234000
2013-07-16,26.15873908996582,26.58610481649016,25.8506389668032,26.228309902067465,30817600
2013-07-17,26.486717224121094,26.61592178619575,26.138861266709473,26.208433974721768,21518500
2013-07-18,26.01959991455078,26.605985236969047,25.959968055089004,26.586107318594244,24806900
2013-07-19,25.721435546875,25.950027805492837,25.443152286116387,25.661803690378516,46539700
2013-07-22,25.890390396118164,25.969900158769622,25.562412388223102,25.830758548045136,27526300
2013-07-23,25.96990203857422,26.138860533396244,25.810882501760833,25.940087060210715,28221600
2013-07-24,26.34757423400879,26.367452149553596,25.89039165479007,26.15873782765786,82635600
2013-07-25,34.14948272705078,34.66629723039829,32.54934631677441,33.33450703097497,365457900
2013-07-26,33.80162048339844,34.517210286717585,33.35438064764874,33.56309307650857,136028900
2013-07-29,35.21292495727539,35.41170033961023,33.8016231548906,33.86125690698857,124718800
2013-07-30,37.39944839477539,37.72742456891361,35.1036000105068,35.43157997597029,173582800
2013-07-31,36.574527740478516,38.07527817973734,36.1074099817748,37.727420334981566,154828700
2013-08-01,37.26029968261719,38.055397308229246,36.69378859608627,37.0714613899987,106066500
2013-08-02,37.816864013671875,38.254170526838294,37.27023466353818,37.42925417978297,73058500
2013-08-05,38.949886322021484,39.07909088957099,38.01564695136178,38.19454441679184,79994800
2013-08-06,38.31380844116211,39.00952039111582,37.70754522464995,38.8703787593901,63950800
2013-08-07,38.631839752197266,38.701410554035746,37.46901024319044,38.37343445841498,68854800
2013-08-08,38.30387496948242,38.94989029039853,38.194548308211495,38.89026032339655,41301000
2013-08-09,38.26411437988281,38.502645592252094,37.77711489231949,38.35356311060567,43532300
2013-08-12,37.98582458496094,38.264107792042914,37.86655710364779,37.965946671408744,31161000
2013-08-13,36.79317855834961,38.08521268756195,36.54471031075783,38.00570481982136,65379200
2013-08-14,36.425445556640625,37.319928947223836,36.395626789694056,36.60434299302216,48423900
2013-08-15,36.336002349853516,36.84287596893357,35.79930995930402,36.1372269691324,56521100
2013-08-16,36.852813720703125,37.26030151078033,36.673916272247304,36.74348708094404,45840800
2013-08-19,37.578346252441406,38.04546406834061,36.91244925120699,37.2006733829551,57609600
2013-08-20,38.17466354370117,38.3436239330034,37.45907373738547,38.1150297960666,57995200
2013-08-21,38.0852165222168,38.611968046924105,37.91625991667859,38.14485027251997,46116900
2013-08-22,38.31380844116211,38.5125838256239,38.10509599357353,38.13491097427901,21931200
2013-08-23,40.301551818847656,40.38106348347197,38.69147852345382,38.76104933433767,86442300
2013-08-26,41.08671188354492,41.6830341947638,40.371122077022434,40.64940910807273,94162400
2013-08-27,39.39712142944336,40.947564529341435,39.1784681766653,40.43075016270875,72695100
2013-08-28,40.301551818847656,40.59971297853913,39.63565868858086,39.715166561880324,57918200
2013-08-29,41.027076721191406,41.524013227179964,40.55001813040135,40.63946685313228,58303400
2013-08-30,41.03702163696289,42.00107597591765,40.80843127653753,41.762548552571644,67735100
2013-09-03,41.61346435546875,41.90168845552146,41.25566944386192,41.583649376609806,48774900
