Episode,Reward,Moving_Avg_Window_500
398,1201.0576248168945,394.5378886083862
399,327.8076629638672,394.37064493509166
400,-3556.992988586426,384.49223585128783
401,-2529.497917175293,377.22542748962553
402,1658.4567413330078,380.4125700613753
403,3069.427177429199,387.0850628836279
404,-2265.564094543457,380.5190996226698
405,-529.7219161987305,378.2715909416293
406,-2004.032470703125,372.4038469474304
407,797.6446990966797,373.4486647659789
408,1534.908187866211,376.29537928338146
409,878.9343032836914,377.5243253078321
410,-2377.0588607788086,370.805829732011
411,387.26624298095703,370.8458793992834
412,4905.419326782227,381.8521256307954
413,-419.1615524291992,379.9126251996574
414,-961.0959320068359,376.67347409529384
415,-6518.378089904785,360.05889201336595
416,3501.921142578125,367.6114455003005
417,128.31097412109375,367.0375834586237
418,1884.0566711425781,370.66681572581024
419,396.00760650634766,370.7272949400836
420,22.045684814453125,369.89710063026064
421,1244.6011581420898,371.9747824770821
422,847.5397796630859,373.1017137500347
423,-3101.8946838378906,364.88659224273465
424,2303.0035705566406,369.45762285196554
425,4079.16024017334,378.18633489272173
426,-2590.286796569824,371.21808810525096
427,532.3555297851562,371.5954591630493
428,-1588.1298370361328,367.01666174202325
429,-3670.931198120117,357.6041958682187
430,2311.5020751953125,362.1481444247933
431,5610.955093383789,374.32635080288844
432,-5466.773223876953,360.80528697261104
433,1208.1785430908203,362.76226908835747
434,-3081.517448425293,354.82614070698963
435,-20.39824676513672,353.96355590820315
436,1987.9334869384766,357.71119336469457
437,-2010.9552307128906,352.29090406474586
438,1657.6676788330078,355.2712163359063
439,1331.4757232666016,357.4949168072746
440,1670.4991149902344,360.47901725769043
441,-2220.0214920043945,354.6275421799986
442,2091.028419494629,358.5560509522037
443,3707.872085571289,366.11658376172755
444,523.513801574707,366.4710820000451
445,4835.453773498535,376.51373973374956
446,2822.1961669921875,381.99733261997926
447,3075.9480895996094,388.0240680942066
448,1611.0714416503906,390.7540845530374
449,2515.1673583984375,395.4855172342075
450,5419.073547363281,406.6490461900499
451,6868.282890319824,420.97639395973897
452,4977.3707275390625,431.0569123968614
453,821.9442825317383,431.9197984236492
454,-814.1534194946289,429.17514375863095
455,3052.44091796875,434.94056304260926
456,1188.7377243041992,436.5936269927443
457,-2669.2359771728516,429.7975009442419
458,1087.8983612060547,431.2344023858616
459,-1679.110610961914,426.636700831727
460,2007.9441223144531,430.0743256610373
461,-127.51998138427734,428.8647935416331
462,-1288.6831512451172,425.14715729750594
463,2601.774742126465,429.84829678957715
464,2129.160873413086,433.5106083771278
465,-3548.5437927246094,424.9470505252961
466,-1604.6118850708008,420.5917738394676
467,-2987.715774536133,413.2934707380209
468,1902.6002655029297,416.4757502140143
469,-2495.8369750976562,410.2661281984244
470,3336.2574615478516,416.4916416736359
471,-1968.6112442016602,411.4277289647712
472,-2432.791404724121,405.4018409696676
473,-2020.0140914916992,400.2741117255632
474,3784.619873046875,407.4140816861567
475,645.9756317138672,407.9163165283203
476,2780.8734436035156,412.9015205767976
477,3205.6157836914062,418.75626745963746
478,-2481.8636016845703,412.6880250555701
479,-1644.685775756836,408.3928814213062
480,2034.2625579833984,411.7801099141439
481,4190.3795166015625,419.63582593636306
482,-461.3374252319336,417.808080601989
483,-1805.4331741333008,413.20509663773373
484,-3446.9923095703125,405.22948216209727
485,1212.3231201171875,406.8935927558191
486,2106.6467666625977,410.3910272700306
487,-5245.101333618164,398.7781066111226
488,3009.359733581543,404.12765912540624
489,752.4462890625,404.8399671620874
490,-134.1930389404297,403.73989980269454
491,3142.9625396728516,409.3187646496806
492,1645.4756317138672,411.8312786071281
493,4482.717262268066,420.0886538275357
494,-2139.5666732788086,414.9071653111261
495,832.8418350219727,415.7514777751884
496,-892.047981262207,413.1147853174517
497,1555.1921310424805,415.41272766297493
498,435.28851318359375,415.4526388788798
499,224.8073501586914,415.0705841920658
500,3853.8304901123047,421.9481040039062
501,-215.0647964477539,417.29261054992674
502,1857.8383026123047,420.8361560058594
503,2808.363136291504,428.7289394073486
504,-411.75064849853516,417.2747404174805
505,478.5462341308594,409.0475081329346
506,-6286.055030822754,388.7004050445557
507,-28.457611083984375,386.75168106079104
508,1170.4935913085938,388.976399307251
509,-3223.367774963379,383.0772434387207
510,-382.5115051269531,399.19930165100095
511,94.13353729248047,399.4635679168701
512,-3552.532485961914,395.21112306213377
513,732.3480529785156,401.420937210083
514,1114.0998306274414,399.07456246948243
515,1152.4119567871094,399.93703680419924
516,-4806.490272521973,384.01049880981446
517,199.73487854003906,384.50169075012207
518,3895.300765991211,395.1877476806641
519,-3458.4342346191406,388.53612254333495
520,914.1606140136719,393.2913154754639
521,3499.952278137207,402.7292107696533
522,2146.937629699707,407.7266948547363
523,2035.3485412597656,421.45343565368654
524,-141.3051986694336,424.2233084716797
525,-2463.2364196777344,416.5930983581543
526,796.7463684082031,413.038766998291
527,790.4490966796875,407.7317032928467
528,2280.5122985839844,419.9555126647949
529,-2609.961456298828,412.69195718383787
530,-311.6234130859375,407.36495710754394
531,1312.4823303222656,407.31041667175293
532,-2646.307876586914,399.6168008270264
533,1480.6422729492188,411.00839944458005
534,1584.8526763916016,420.782311416626
535,281.1452178955078,418.21086888122557
536,9.822052001953125,418.0626198272705
537,589.873161315918,421.21076611328124
538,-4523.755569458008,410.3930886230469
539,4380.747283935547,417.0376360168457
540,-4798.5802001953125,404.5660824890137
541,827.5032806396484,396.28426599121093
542,2253.123710632324,407.346069732666
543,2780.9795989990234,411.8593254852295
544,2779.941452026367,419.38702514648435
545,1398.566520690918,421.4853491668701
546,3268.4315032958984,422.98788665771485
547,531.3808212280273,422.42257180786135
548,-1551.6090545654297,415.3763317871094
549,344.6102066040039,412.5070432891846
550,927.2460174560547,413.40712413024903
551,757.4289779663086,417.20874909973145
552,-1670.358268737793,408.715594039917
553,649.3562469482422,403.47319290161136
554,-89.65965270996094,408.58740310668946
555,-1053.4316711425781,402.95767448425295
556,6165.590744018555,412.60392485046384
557,655.3818435668945,419.2719027709961
558,1329.1372756958008,435.96383892822263
559,336.66773223876953,432.43928886413573
560,1521.3367004394531,432.6832699737549
561,2704.1401977539062,434.14403456115724
562,4263.053405761719,432.94154541015627
563,1312.1709518432617,428.9659923706055
564,2938.5431213378906,430.1927491760254
565,2455.681640625,431.51322430419924
566,-2802.203544616699,436.16211277771
567,-873.9077987670898,439.05573484802244
568,3155.812301635742,441.8740132598877
569,-3144.6261825561523,437.96007499694826
570,-7310.970909118652,418.73761250305176
571,997.7963333129883,418.56630737304687
572,2026.9580154418945,424.85182252502443
573,2728.054588317871,418.85747035217287
574,-6002.140327453613,404.66072244262693
575,1404.1707305908203,412.0100616760254
576,2747.781669616699,414.93779039001464
577,-3554.400833129883,411.1636731262207
578,291.7985305786133,412.699349899292
579,-1462.486717224121,407.00975289916994
580,1471.5155181884766,402.5062207183838
581,-757.2824783325195,399.38625271606446
582,-1642.8292999267578,391.5354980316162
583,2177.9797973632812,391.03892111206056
584,2375.02156829834,390.07418600463865
585,2011.5224151611328,391.4683994445801
586,6842.417152404785,405.48474993896485
587,-2681.4892501831055,401.706138092041
588,596.6379013061523,399.1965228729248
589,1975.8317108154297,399.3614025878906
590,1714.6560974121094,400.5438416290283
591,1627.462646484375,411.864790222168
592,-52.498046875,408.56266850280764
593,3454.5433349609375,409.60038832092283
594,-832.5930328369141,412.1910895080566
595,1703.9296112060547,421.02936293029785
596,1992.1241149902344,426.7609387664795
597,6861.220855712891,436.5328231048584
598,-2337.9768676757812,424.7906440124512
599,-4744.438285827637,424.4861223144531
600,-4401.21427154541,422.15893966674804
601,3331.355125427246,424.1994518432617
602,5632.692947387695,428.87303944396973
603,-3803.4747772216797,422.6709527435303
604,2632.195327758789,433.7222208404541
605,3001.6559143066406,438.0344030761719
606,2930.312240600586,439.6089274597168
607,-2664.2999877929688,436.7846543884277
608,1623.3284378051758,445.5021654510498
609,1797.472640991211,447.3098918609619
610,3519.0430297851562,455.7615456237793
611,2560.969207763672,456.54861141967774
612,4235.866508483887,471.4234712677002
613,-2259.964027404785,462.77841859436035
614,-5673.1713943481445,443.42111949157714
615,629.5880279541016,446.1829622650146
616,3289.111671447754,454.07236697387697
617,7268.389823913574,473.3784125671387
618,-1117.3107299804688,464.52068463134765
619,2144.1161499023438,459.0031657562256
620,-1461.99560546875,459.40215028381346
621,1241.0894470214844,464.88214413452147
622,1731.9030303955078,464.82664198303223
623,-991.3333969116211,462.1430105895996
624,129.21653747558594,469.60637490844726
625,3268.4625091552734,476.14145394897463
626,1878.8509674072266,473.3162659606934
627,3765.749580383301,475.52611155700686
628,2854.783676147461,477.82846070861814
629,1540.3866119384766,480.2212050323486
630,1684.8409729003906,476.8405064544678
631,953.1011352539062,475.4801715698242
632,-1445.6524505615234,481.60946212768556
633,-2757.4520950317383,488.8806314544678
634,-3342.373359680176,488.1021207580566
635,2539.649726867676,489.2059714202881
636,4675.183441162109,496.5107004394531
637,5939.894088745117,503.5455795593262
638,-3772.910675048828,491.33354179382326
639,2996.5616607666016,508.26983547973634
640,1227.9921417236328,505.8484344177246
641,2128.0923919677734,507.8657621307373
642,1055.4308166503906,512.923949584961
643,662.5879974365234,524.1868135986329
644,-3294.9262084960938,520.5954599609375
645,2580.1751708984375,514.0605323638916
646,-5621.9531326293945,496.4729380340576
647,3024.5516052246094,487.25758094787597
648,4233.968910217285,485.4800216369629
649,2034.8369750976562,472.42416287231447
650,-2836.9650497436523,463.7711793212891
651,1141.3114471435547,472.4969977874756
652,4369.374404907227,479.7367002105713
653,-6606.637680053711,461.3863691711426
654,-8471.875427246094,443.510703704834
655,565.5795745849609,448.30482608032224
656,2638.0341796875,452.3148787841797
657,-3547.636016845703,446.374629776001
658,1205.533073425293,457.709291015625
659,-4262.688087463379,450.62037142944337
660,3358.274772644043,455.57911643981936
661,1090.196762084961,453.7217468414307
662,-1840.409164428711,447.5955431671143
663,2766.576217651367,460.33335620117185
664,-5777.061744689941,445.76611820983885
665,-4133.212066650391,439.56993550109866
666,1037.1077728271484,448.08819580078125
667,4020.1686935424805,453.43530851745606
668,-2296.162322998047,446.8158376159668
669,-600.0945587158203,444.054347366333
670,2639.830337524414,451.7827624206543
671,-4299.061866760254,438.07798802185056
672,502.5472183227539,435.00606817626954
673,-3717.220390319824,434.3986187286377
674,1593.89404296875,426.83038427734374
675,2742.643096923828,447.3483956604004
676,1000.2993316650391,445.84313555908204
677,3061.804801940918,448.4462226104736
678,684.3975219726562,442.08505781555175
679,2119.157943725586,444.1278889312744
680,3424.919174194336,447.8274711151123
681,4336.721176147461,459.9378305358887
682,1128.4236450195312,457.9232244567871
683,2107.584541320801,458.7767410888672
684,-3129.657760620117,454.58833528137205
685,2764.809471130371,450.3183097076416
686,6353.926971435547,465.3587675323486
687,5237.978775024414,483.52147361755374
688,2035.9884338378906,494.2931335144043
689,-4050.846389770508,477.20055006408694
690,1774.226448059082,487.34607707214354
691,2517.2664337158203,499.04767503356936
692,-1784.8007354736328,487.57384016418456
693,267.6504211425781,489.49851225280764
694,1674.2377471923828,503.24099876403807
695,1833.5470352172852,508.9164208679199
696,-4032.1791915893555,494.8472720031738
697,2109.3005447387695,498.54011923217774
698,5502.732894897461,509.18271434020994
699,1861.3495025634766,498.9222473602295
700,2530.2996139526367,503.3317162322998
701,-1519.5038146972656,506.17174784851073
702,1327.2209167480469,507.77904359436036
703,3851.907211303711,508.17451080322263
704,400.27506256103516,512.7214631042481
705,-3972.756118774414,507.74699961853025
706,725.9404983520508,517.9129072723389
707,1747.0765762329102,515.0193690185547
708,-5657.545219421387,489.1153185272217
709,-3733.238235473633,474.3127851409912
710,1228.8941268920898,483.62886262512205
711,4232.035903930664,494.7058014526367
712,2066.4664764404297,501.83017750549317
713,523.9831848144531,510.2688521575928
714,3383.305839538574,513.527140762329
715,2185.494186401367,524.1615139465332
716,1048.8274841308594,532.0788199615479
717,-348.0075454711914,537.3006161804199
718,827.9570541381836,547.0545481567383
719,2166.4909133911133,549.0073152313232
720,-262.7579116821289,544.8363253173828
721,-145.37628936767578,540.1937735900879
722,2488.5712127685547,541.2220585021972
723,-1390.343406677246,543.6258044433594
724,-1906.0117645263672,532.8442300567627
725,-5001.047523498535,518.4754937133789
726,-1929.0046463012695,507.96401037597656
727,4182.213172912598,516.0329618225097
728,1401.3741912841797,524.3603336029053
729,560.7537994384766,530.4303459014892
730,-1240.1806564331055,526.6567128448486
731,3299.9479217529297,527.6777397003174
732,-650.3279724121094,540.6975281829834
733,2570.7091064453125,550.5132723388672
734,-3422.1096420288086,547.6443023834229
735,-167.9006805419922,541.4132606658935
736,2316.640167236328,545.2738027954101
737,947.2168731689453,545.3051192321777
738,2384.034942626953,552.6420187225342
739,-1968.3036727905273,545.4272784118652
740,1654.7142944335938,544.9355769195556
741,-7055.371765136719,531.1934689178466
742,-10080.031829833984,510.1571175537109
743,-250.14892578125,523.152762374878
744,-6342.6669921875,517.746463104248
