Episode,DDQN,DQN,MDA2C,MDREINFORCE,DDPG
66,328.38656038226503,328.38656038226503,15670.723662752094,52215.6170427727,28697.182831041744
67,288.8476739000918,288.8476739000918,15069.309856699474,50666.973702274154,26567.831351892277
68,310.2862830442541,310.2862830442541,15732.701243456671,51316.9911292581,28492.287198459406
69,288.57695936120075,288.57695936120075,16453.932092417843,51919.72668611831,30189.283041470295
70,317.3152933393206,317.3152933393206,15908.567686026438,50338.18625139509,28519.58074929374
71,328.10590749391366,328.10590749391366,16799.640304457975,53182.04839765522,31695.046954087808
72,308.0516648822361,308.0516648822361,17378.18077860938,55990.016975190905,32929.152620103625
73,382.2595965241733,382.2595965241733,16883.944338550307,51701.70971951419,30397.49088046975
74,391.9078942376214,391.9078942376214,16198.255421509613,47811.48419168833,27305.784584664012
75,356.40913716634117,356.40913716634117,16908.936323750815,49394.830731404625,28232.041250610353
76,368.6131921065481,368.6131921065481,16440.38348599484,45362.57752850181,25888.845101607476
77,342.17221297226945,342.17221297226945,15505.698635448109,47080.49037190227,26164.53874622692
78,331.682314652663,331.682314652663,16214.005267901299,47405.23261456612,27001.133747981145
79,344.98142184486875,344.98142184486875,17023.79042816162,50914.48892791362,29664.378679106507
80,387.21017417907717,387.21017417907717,17955.111250305177,54336.01383342743,32263.195688629152
81,392.33969700189283,392.33969700189283,18760.650750054254,57673.0566425088,34795.19402492194
82,415.39101828598393,415.39101828598393,19412.877125437666,57852.780162718234,35482.954023965984
83,439.61845489869637,439.61845489869637,19776.62413365008,58558.366168102584,36992.207719733924
84,468.40143903096515,468.40143903096515,20234.785005569458,58955.89071618943,38281.10707782564
85,478.35454792695884,478.35454792695884,20845.255867722455,59114.17888775994,38894.218854657345
86,470.86486603492915,470.86486603492915,20285.78019155458,55788.13626577688,37151.107207897105
87,456.34707071589327,456.34707071589327,20707.092169487612,56416.639242939564,38118.01133920955
88,472.2004620812156,472.2004620812156,20640.091217127712,55977.28082431446,37498.88630173424
89,488.1689046795449,488.1689046795449,21243.413275986575,58182.61922669143,39930.520649942126
90,495.2274343702528,495.2274343702528,21720.18676630656,58698.07718336317,40695.54024369982
91,445.46656531030004,445.46656531030004,22176.41699092991,59759.48864075378,40741.82260919928
92,458.00022017437476,458.00022017437476,21737.23699893122,57125.56624288145,39126.06083894813
93,484.641975074686,484.641975074686,21541.62909239082,58057.914771951655,40691.56956760858
94,456.84851122917013,456.84851122917013,21812.792494510082,58424.94243978947,41800.078734215276
95,423.45845216449936,423.45845216449936,22154.09773872777,58783.69856647692,42886.084773977185
96,409.9467620054881,409.9467620054881,22648.638811985653,59906.39415089289,43450.17023626964
97,426.08420452629167,426.08420452629167,23012.563023754003,60266.82471363815,44625.76223220039
98,457.7885767099809,457.7885767099809,23460.67880521502,60923.112797639806,45122.342530231086
99,406.77881899746984,406.77881899746984,23885.29447204898,61246.16968405367,46136.050303449534
100,370.3348013305664,370.3348013305664,23266.80349998474,59210.78061920166,44121.1015536499
101,389.5502888141292,389.5502888141292,22451.165294307295,60177.07139693156,44270.556519612226
102,418.04390507118376,418.04390507118376,22791.54713971007,60913.23616132549,45541.07484810025
103,407.16550378892026,407.16550378892026,22341.651527404785,58047.119282990985,43504.838054323656
104,375.428924707266,375.428924707266,22078.520880699158,58958.058824685904,45133.576343829816
105,379.90640920003256,379.90640920003256,21523.497274852933,57381.515792992,43571.73691362653
106,396.5398397625617,396.5398397625617,20716.143939252168,55706.91019382117,41428.403294401345
107,381.1313977820851,381.1313977820851,21159.71381977117,57285.12597214173,42012.77675593011
108,352.2743747146041,352.2743747146041,20646.56160121494,55767.86592144436,40535.17941764549
109,357.24075142396697,357.24075142396697,20926.488310017718,55885.702568124194,41191.054745175425
110,347.5678004871715,347.5678004871715,21678.32614808516,57250.75324457342,42186.53647128018
111,363.9630122829128,363.9630122829128,21582.95559383083,56012.1246702177,41239.883342708556
112,332.12795489174977,332.12795489174977,22471.12795986448,58213.05028779166,42570.03010995047
113,347.4415332490364,347.4415332490364,23173.8507321113,60681.876483073276,43967.990742506176
114,379.5295738086366,379.5295738086366,24676.49427260014,61249.417436967815,45124.010549043356
115,369.695983090608,369.695983090608,25228.776076739767,61541.75431783925,46100.63804334558
116,360.85730493479764,360.85730493479764,26881.56167799851,62085.213823252714,46506.59589977922
117,337.3915760659764,337.3915760659764,25932.097174098348,59615.03689653445,45167.01715635642
118,362.59633591215487,362.59633591215487,26462.075070914576,59971.9883856046,45711.50971170199
119,400.7499430680475,400.7499430680475,24944.12929810596,58572.400588219905,44342.06241062709
120,383.5646279652913,383.5646279652913,25296.569433466593,58874.865239461265,45284.59664904277
121,368.0070072520863,368.0070072520863,25286.32690063981,59456.70870996901,45588.00641663607
122,379.4139506855949,379.4139506855949,25534.23040934078,59746.966497077316,46506.15863737513
123,379.1787340117664,379.1787340117664,25853.797556125053,61402.723705136676,48365.73545390803
124,347.06869888305664,347.06869888305664,25073.528441582956,61386.472211899294,47932.4377811801
125,344.299533203125,344.299533203125,25832.430443542482,63547.443657714844,49321.35021972656
126,367.689576285226,367.689576285226,25491.454942794073,64447.37848372686,49649.7457710145
127,385.745774757205,385.745774757205,23854.43959405854,63477.0203559455,48577.172788725125
128,396.04158198833466,396.04158198833466,22241.961742401123,62578.42264401913,47300.135712742805
129,395.6382708882177,395.6382708882177,20591.765060661375,61720.953723286475,46058.909376868905
130,418.55790158785305,418.55790158785305,19457.434577707143,59323.048038541354,44468.3188379141
131,427.8305021679128,427.8305021679128,20092.59401662113,59583.75536759937,45236.23318551333
132,390.42043980685145,390.42043980685145,17921.208446098095,58447.953459652985,43975.95312211008
133,339.41700222617703,339.41700222617703,17081.094933129792,59016.7777879758,43753.04546178373
134,314.84584540751445,314.84584540751445,17345.379861689325,60221.54538567387,44869.44843303623
135,327.23753837302877,327.23753837302877,18410.279997762045,61419.90926038954,45312.25529593009
136,332.35210744072407,332.35210744072407,16068.380735060748,59914.12384975658,43637.8056565453
137,347.6083294945042,347.6083294945042,17580.80280933241,60391.988239371865,44602.44770155858
138,361.9960097713747,361.9960097713747,18140.152608235676,60964.8311262269,45359.388668447304
139,320.0277997572645,320.0277997572645,18568.120927714615,62341.00067665594,46842.61232971631
140,335.1611202784947,335.1611202784947,18558.305356107438,62579.27774211339,47633.76194240025
141,340.723300528019,340.723300528019,18116.771670889346,61999.21866991841,46972.07521782192
142,327.9459328449948,327.9459328449948,17563.122586210007,60235.61597904689,45432.4344604922
143,290.9054437383905,290.9054437383905,17966.46316298905,61929.88295708503,46443.60574244786
144,278.473812950982,278.473812950982,17732.582207785712,63423.11044110192,47666.115792910256
145,316.88184851284683,316.88184851284683,18492.218864651382,63901.24128449539,48546.75156134244
146,336.4363840181534,336.4363840181534,18151.16510840638,63959.523092818585,48828.96873160584
147,386.06763411541374,386.06763411541374,18435.733680257992,65582.35486659873,49792.07567674287
148,418.07223500432195,418.07223500432195,17028.27332893578,64113.96031127105,48424.82707317455
149,472.7346116648424,472.7346116648424,16066.739933807577,63415.71417441144,47710.52286278641
150,479.5132257588704,479.5132257588704,15005.566408131917,61858.943867797854,46303.96135894775
151,455.002556807158,455.002556807158,14105.648910269832,59867.727131723565,44900.97215432679
152,456.94019257394893,456.94019257394893,12421.073352612948,57547.863708194935,42970.57288350557
153,470.74141902549593,470.74141902549593,11755.497431137983,57813.62338376513,42784.01480830573
154,470.7103533559031,470.7103533559031,11614.8895736298,58585.91883959089,43091.172689759886
155,455.85750195903165,455.85750195903165,11972.323044709236,58865.097701140374,43521.47310318486
156,456.99308097056854,456.99308097056854,12307.678745563213,59251.96028479552,44044.95541039491
157,450.4038797366391,450.4038797366391,12611.40400967932,60187.290127602355,44347.770020017204
158,419.31399729282043,419.31399729282043,11485.268073842495,59187.19741106637,43102.56964497627
159,412.1596432571891,412.1596432571891,10529.101604437677,57687.953825560755,41875.787963579285
160,415.076784658432,415.076784658432,10699.395495271683,58073.41832361221,42460.81696596146
161,425.0383050101144,425.0383050101144,10290.579680164408,56542.326511454135,41135.853218031225
162,429.96209740344386,429.96209740344386,9444.902500764823,55405.42265423433,40182.228081408844
163,405.22410723914396,405.22410723914396,9150.463153020004,56067.970588262826,40257.71073473597
164,411.9395532375429,411.9395532375429,9886.307304707969,57238.68243789673,41005.17334002983
165,403.16949102228335,403.16949102228335,9217.797457330877,55906.3649284594,39918.9930423621
166,381.33098579314816,381.33098579314816,10176.98604758389,57439.93548712673,40749.76025464162
167,387.1111136339382,387.1111136339382,10991.57756485625,58625.06034037881,41223.93904762497
168,390.8400541941325,390.8400541941325,11934.757276444208,60249.19935980297,42297.710522424604
169,393.1466252705049,393.1466252705049,13054.840653413852,60736.25948284081,43087.67076797034
170,383.6317793004653,383.6317793004653,14361.647430285286,61684.87365336699,43442.59307233025
171,396.3200456942731,396.3200456942731,13571.921841537744,60341.68322994834,42319.21318072046
172,405.86764508624407,405.86764508624407,13362.929191589355,61075.73790767581,42381.41258896229
173,383.7904005105785,383.7904005105785,13675.781611800883,61477.22729060002,42822.22035173185
174,412.492819292792,412.492819292792,13914.932929729594,61660.66490462731,43411.07533044925
175,367.18507407052175,367.18507407052175,13908.212248186384,62486.070829903736,44022.2805204555
176,375.0586212765087,375.0586212765087,13278.714069279757,62689.26431491158,43799.417125788605
177,382.8846249768963,382.8846249768963,12834.156354527015,61270.49805644407,42582.64482289115
178,402.44695809182156,402.44695809182156,12838.072551684432,62105.433638497685,43421.94641550471
179,406.3312900905503,406.3312900905503,13014.537659458609,61947.26792873617,43132.25412745982
180,412.8246056026883,412.8246056026883,13402.145390404596,62166.584655592174,43427.7569530911
181,401.0495606311777,401.0495606311777,13552.593765975362,62300.13859625548,43990.495583044234
182,410.58075361985425,410.58075361985425,13938.276713402716,62921.32593980726,44609.03777204241
183,417.521985705433,417.521985705433,13138.771318446092,62022.181671642866,43702.61148921779
184,409.6253724305526,409.6253724305526,13391.24311177627,62299.856702472855,44298.99488913495
185,433.89670694712044,433.89670694712044,12474.667799501161,61401.745234968854,43418.36361232448
186,425.29348841021135,425.29348841021135,12669.160816971973,62155.85658452844,44228.55286973523
187,402.4663881108085,402.4663881108085,13073.960905921651,62486.00661872415,44078.53220355192
188,382.50730352198826,382.50730352198826,13250.693527302843,62439.55423736572,43817.348219039595
189,404.2688804101692,404.2688804101692,13382.454720875574,61584.43774946909,43247.40185385406
190,384.78042811343545,384.78042811343545,14446.832224876001,61852.04908768503,43953.8406829834
191,365.312820913904,365.312820913904,13864.661162571134,60520.989861133836,43242.131576617976
192,383.9940911134084,383.9940911134084,15029.8303292195,60808.32180460294,43924.98769323031
193,378.40507704976926,378.40507704976926,15749.74486964725,61055.59653358262,44161.54049160814
194,349.6658472277455,349.6658472277455,17133.06378114838,61913.37586715541,44767.816850170646
195,342.72312997671276,342.72312997671276,18502.595056543596,62734.976498491334,45372.73341862605
196,356.2928856440953,356.2928856440953,18880.721830951923,63271.17520974607,45520.34084226647
197,355.8186929770533,355.8186929770533,20235.11504193611,64104.6453216088,46110.84730645969
198,354.9379689765699,354.9379689765699,20514.473510164204,64221.771243394025,46288.486621432836
199,388.28794396941987,388.28794396941987,21616.058436944855,64519.51816578007,46544.50891642355
200,387.97433013916014,387.97433013916014,20923.062213401794,63235.0192590332,45851.99864120483
201,362.71332237243655,362.71332237243655,20797.490243797303,63397.336793136594,44977.695283813475
202,364.90085971832275,364.90085971832275,20022.699971923827,62317.9086857605,43679.694936828615
203,388.8618705749512,388.8618705749512,19958.706891822814,62101.17864944458,44487.050959854125
204,352.91912090301514,352.91912090301514,19463.95584804535,61594.77115417481,44025.68883537292
205,322.53068714141847,322.53068714141847,18655.051196746826,61059.75041687012,42659.318815383915
206,281.30813793182375,281.30813793182375,17893.92624923706,60728.881361541746,41980.17248916626
207,292.547844543457,292.547844543457,16540.412015419006,58681.87031570435,40514.28110191345
208,328.72957233428957,328.72957233428957,15117.987690925598,57378.45459068298,38583.75042892456
209,348.4386638259888,348.4386638259888,16185.623906326295,57099.548376312254,38875.205057983396
210,373.5106438064575,373.5106438064575,16180.450512123109,57243.88726554871,39134.41680770874
211,367.1684742355347,367.1684742355347,16594.219643478395,56363.288064727785,38560.30678092957
212,366.82141677856447,366.82141677856447,16842.005521697996,56174.123406677245,38514.19230201721
213,360.20744117736814,360.20744117736814,17767.367348213196,56397.99888267517,39126.51147514343
214,357.5418128585815,357.5418128585815,18291.47771057129,55419.906003112796,39121.42987312317
215,338.2774768829346,338.2774768829346,19538.588319892882,58063.12986824036,41396.96013465882
216,307.9444556427002,307.9444556427002,20165.137120552063,59414.752825622556,42547.826647720336
217,293.3792328262329,293.3792328262329,21350.337688713073,60244.2497945404,43683.50045890808
218,280.37282665252684,280.37282665252684,22305.613875007628,60687.164036102295,44474.17993469238
219,286.986471862793,286.986471862793,22857.235914344787,60651.01305202484,44084.90919456482
220,303.4173363494873,303.4173363494873,24109.399695930482,60820.72595096588,44418.144324035646
221,320.39181106567383,320.39181106567383,25148.485107536315,60809.3293384552,44031.53792938232
222,332.02297691345217,332.02297691345217,25350.438394737244,61234.77715316773,43812.76879516602
223,343.2020043182373,343.2020043182373,25822.104690742493,61463.04368766784,43045.92502174377
224,368.25708950042724,368.25708950042724,27043.593021888733,61596.2145702362,43114.37334533691
225,372.41434955596924,372.41434955596924,26823.182677574157,60873.670468521115,42220.480024871824
226,376.17847442626953,376.17847442626953,28258.026972694395,60825.45334754944,42459.95009162903
227,359.69725692749023,359.69725692749023,28930.326156806947,60606.61101455688,41861.993050994875
228,365.04266036987303,365.04266036987303,29798.432042198183,62278.405753250125,43682.3254045105
229,347.562317199707,347.562317199707,29897.771602516175,62016.2498979187,43033.44519035339
230,339.0361134338379,339.0361134338379,30310.103422813416,61988.425442581174,42857.23463317871
231,346.2845231628418,346.2845231628418,30497.073591041564,60650.56277366638,42351.076539230344
232,304.48091186523436,304.48091186523436,30732.8265051651,60883.52964408875,42374.6378251648
233,313.8708821868897,313.8708821868897,30398.460819244385,60561.059438858036,42411.69957756042
234,320.44327541351316,320.44327541351316,31902.340701904297,60426.06651168823,42412.54458869934
235,327.34704387664794,327.34704387664794,32966.559296722415,61335.63889480591,43455.068466796874
236,328.8591564941406,328.8591564941406,34329.26808609009,62795.323447265626,44737.86921035767
237,338.43794967651365,338.43794967651365,34410.21563346863,63330.744320678714,45207.95615409851
238,327.5904597854614,327.5904597854614,33444.956904830935,62090.0685370636,43720.74062767029
239,330.49342426300046,330.49342426300046,32364.15689868927,59764.418528060916,42077.4992338562
240,332.8102666473389,332.8102666473389,33680.469259414676,60789.27280067444,42439.95081069946
241,307.04662017822267,307.04662017822267,34372.09205383301,62740.66662902832,43940.20932220459
242,325.62623023986816,325.62623023986816,34605.29715335846,62575.37631210327,44009.75347717285
243,289.264614944458,289.264614944458,35264.998656082156,63439.21207649231,45178.73710800171
244,275.9865700531006,275.9865700531006,35787.885220413205,63475.46551902771,45066.017692642214
245,288.8106336975098,288.8106336975098,36378.15496006012,64309.91752784729,46236.70462051392
246,246.84150245666504,246.84150245666504,36975.872740974424,65666.61000740051,47299.06935791016
247,255.14050876617432,255.14050876617432,36927.483051605224,65629.53820732117,47420.948134536746
248,235.13522136688232,235.13522136688232,37570.84807380676,67536.24775527955,48693.69952690125
249,237.78796131134033,237.78796131134033,37717.3028427124,66861.42647323609,48500.18232093811
250,244.40635349273683,244.40635349273683,39564.11200416565,68802.87084144593,50216.589750137326
251,269.8984904098511,269.8984904098511,39742.79225395203,68981.66739395141,50657.18787727356
252,256.4124592208862,256.4124592208862,39108.98837413788,67397.36778816223,49630.73534759521
253,232.03617950439454,232.03617950439454,39196.18828891754,66548.27499298095,49416.350452194216
254,257.87822898864744,257.87822898864744,38286.25603111267,65089.947575759885,48397.72037559509
255,255.71298793792724,255.71298793792724,39328.813177719116,65807.3407939148,48416.62675003052
256,276.22921779632566,276.22921779632566,39738.720886688236,65708.81336982727,48692.40057823181
257,294.68366313934325,294.68366313934325,38909.61554538727,64160.5647013855,47295.413719024655
258,305.6195534896851,305.6195534896851,39012.427391090394,63867.7391078949,47356.670329666136
259,284.831014213562,284.831014213562,38201.86157272339,62346.73899398804,45873.712645645144
260,292.2930335617065,292.2930335617065,37728.225912590024,61854.659497756955,45913.63502388001
261,290.26343063354494,290.26343063354494,39187.10560115814,63949.532200317386,47612.2779498291
262,250.15190265655517,250.15190265655517,39740.45854793549,64545.73902030945,48626.87456085205
263,245.01030265808106,245.01030265808106,41425.916629066465,66620.68900100708,50511.238191757206
264,249.80575855255128,249.80575855255128,42165.05148700714,67302.29313461304,51120.923347702024
265,251.03952808380126,251.03952808380126,41419.277163887025,66616.79031860351,50840.82193092346
266,279.3407222366333,279.3407222366333,40931.25024929047,66117.0426084137,50849.76010063171
267,302.79830921173095,302.79830921173095,41248.72885608673,66758.85327919007,51928.88980735779
268,306.13581470489504,306.13581470489504,41726.29845405579,67228.67473396301,51953.984421463014
269,326.10406894683837,326.10406894683837,41204.695730133055,67230.45403945923,51300.407560653686
270,334.3424419784546,334.3424419784546,41042.023976821896,67148.56307258605,51231.6605115509
271,334.6655907821655,334.6655907821655,40527.99334964752,66645.28922683717,50147.50775817871
272,361.74722537994387,361.74722537994387,40280.31145679474,65956.52996582031,50425.25173057556
273,352.22755470275877,352.22755470275877,39535.58469127655,66141.96735954285,50238.190770721434
274,357.59936847686765,357.59936847686765,39795.37153232574,67898.14210151673,52150.4027948761
275,348.38977199554444,348.38977199554444,39908.7214421463,67848.19824905395,51904.205357131956
276,355.3285800933838,355.3285800933838,40384.41010723114,69752.95812561036,52734.58431137085
277,358.62383556365967,358.62383556365967,41432.32395305634,69870.20799362182,53460.487713775634
278,358.46821254730224,358.46821254730224,41553.922207221985,70380.77327575683,53786.0554220581
279,375.5028715133667,375.5028715133667,41893.96297199249,69313.40523727417,53474.297520141605
280,380.08621982574465,380.08621982574465,41381.93282943725,66536.86879371644,51463.27865211487
281,368.0090364074707,368.0090364074707,41738.038340072635,66019.25402915955,51091.46766975403
282,352.69095294952393,352.69095294952393,41806.35843162537,66271.04300621033,51239.16002342224
283,370.4948717498779,370.4948717498779,41384.75951625824,65258.31020370484,49833.34406341553
284,375.4106555175781,375.4106555175781,41240.391563453675,65110.73393516541,49467.065325393676
285,352.16973388671875,352.16973388671875,41216.92538990021,65990.6910092163,50387.12323730469
286,343.3119077301025,343.3119077301025,41227.86860813141,67964.46806175233,51314.74343986511
287,347.40545795440676,347.40545795440676,40865.344226036075,67125.86412708282,50130.06622047424
288,312.027900352478,312.027900352478,40965.15441448212,67658.5261195755,50730.31468978882
289,290.27673931121825,290.27673931121825,40517.427261009216,66051.13666931153,48906.505481262204
290,272.9026941680908,272.9026941680908,40012.59114467621,64035.742820587155,47333.844095611574
291,252.56480407714844,252.56480407714844,39668.0119940567,64118.290146255495,47581.82674446106
292,231.66884052276612,231.66884052276612,39633.90375698089,64839.13864433289,47835.551823654176
293,197.96857639312745,197.96857639312745,40401.878224525455,64681.61270881653,47799.07869873047
294,188.5751332092285,188.5751332092285,39924.12583896637,63904.23373878479,46636.45463256836
295,196.7087303161621,196.7087303161621,40273.064687919614,64708.22731170654,47103.63288574219
296,165.74452438354493,165.74452438354493,40257.26232936859,64271.157354431154,47344.4651638031
297,177.88720600128173,177.88720600128173,39488.09176410675,62437.475167694094,45406.728510513305
298,162.40271118164063,162.40271118164063,39811.01200244904,62411.71887420654,45688.4563028717
299,189.84070796966552,189.84070796966552,40195.55835987091,63045.91460151672,45652.072563018795
300,220.26598419189452,220.26598419189452,40192.57498569488,63954.2538017273,46389.52664657593
301,192.32551864624023,192.32551864624023,41244.93942539215,63612.999564208985,46419.70735694885
302,180.90448417663575,180.90448417663575,41759.7114661026,63466.181493148804,46001.94268066406
303,188.07469276428222,188.07469276428222,42500.80387104034,66057.13998512267,47803.01087371826
304,202.5121255493164,202.5121255493164,42117.90089458466,64491.63077980041,45980.44726722717
305,211.25668785095215,211.25668785095215,42938.537916984555,66482.27667800903,47765.6078830719
306,217.47195823669435,217.47195823669435,42977.753199043276,66574.79969093323,48072.702917785646
307,243.72497100830077,243.72497100830077,43299.48192630768,66049.6943560028,48306.577660446164
308,284.012561340332,284.012561340332,42969.03145992279,65867.15285842895,47981.96813186645
309,268.96327033996585,268.96327033996585,42716.717091712955,66137.54351394653,48347.1993585968
310,267.185040473938,267.185040473938,41948.895388679506,64334.36883125305,46774.80908241272
311,275.9940988922119,275.9940988922119,41492.88938243866,63635.7092540741,46146.74149917602
312,301.91112159729005,301.91112159729005,40161.88430263519,60665.06815933227,43947.72283325195
313,313.29840133666994,313.29840133666994,40323.642027549744,60459.748811645506,43947.35223968506
314,293.89992862701416,293.89992862701416,40287.363278045654,60362.35240127563,43515.925926055905
315,284.17464981079104,284.17464981079104,39488.75965461731,58523.19002120972,41900.41327415467
316,311.76367908477783,311.76367908477783,39032.18165962219,58998.57761428833,42034.36687355042
317,317.73071521759033,317.73071521759033,38988.380807113645,59360.23674949646,41771.783392333986
318,288.6529223632813,288.6529223632813,39576.43671463013,59343.76733009338,41690.59944717408
319,236.31344806671143,236.31344806671143,41100.89670501709,59654.979930877686,42301.29242744446
320,249.97746044158936,249.97746044158936,40511.0267804718,58422.733253479004,40776.412533645635
321,258.76929569244385,258.76929569244385,39810.162032241824,57490.05272506714,39792.39264167786
322,240.19500484466553,240.19500484466553,39173.62298469544,56220.95972541809,38247.882911071785
323,239.78264049530029,239.78264049530029,39074.18516887665,55190.737860488895,37269.407423172
324,263.564042930603,263.564042930603,39562.50752277374,55271.160983200076,37687.84064002991
325,266.7125522232056,266.7125522232056,39243.077117881774,54224.80138931274,37184.840574264534
326,269.5809186553955,269.5809186553955,39021.46695766449,53909.83999610901,36801.78919380189
327,268.71528869628906,268.71528869628906,39919.08295585632,53240.049548034665,36773.76021720887
328,264.53709365844725,264.53709365844725,41045.484306793216,54135.94822235107,37786.628717193606
329,261.48477794647215,261.48477794647215,42402.27601333618,54886.61929344177,39117.31351348877
330,248.41626110076905,248.41626110076905,43482.67279548645,57370.64595230103,41295.398077697755
331,252.04479660034178,252.04479660034178,43750.577038345335,57086.98864845276,40702.887914962776
332,282.6531034851074,282.6531034851074,45552.676048164365,58480.08092163086,42123.49186706543
