Episode,Reward,Moving_Avg_Window_500
228,175912.38667297363,46809.86888370179
229,4969.317779541016,46627.15905355262
230,84697.17596435547,46792.680866208284
231,-64084.48817443848,46312.69312144358
232,-112539.34698486328,45627.98605201984
233,-146346.61575317383,44804.060722383816
234,196488.26222229004,45452.283805716754
235,192157.38873291016,46076.56084796013
236,103673.85733032227,46320.61718898708
237,-45328.84716796875,45933.91058832483
238,-136346.92388916016,45168.024729175726
239,-248273.25202941895,43940.23696031132
240,217905.36235046387,44665.09164943695
241,110279.13423156738,44937.34908753708
242,79144.96408081055,45078.702868501015
243,120306.94715881348,45388.28412072452
244,80222.86131286621,45531.04878134806
245,121686.81590270996,45841.888647149535
246,107587.55285644531,46092.88728214667
247,-87545.75877380371,45551.84013212258
248,104496.56341552734,45789.52046794276
249,64805.590393066406,45865.890226678195
250,220667.7502746582,46565.09766687012
251,177008.14097595215,47084.791066507896
252,-101924.81921386719,46493.48308920482
253,78023.31144714355,46618.10691670655
254,-107774.77682495117,46010.26091772365
255,178070.52519226074,46528.14430703556
256,174103.09159851074,47026.48394489288
257,-182505.6261138916,46133.36289408049
258,109065.4421081543,46377.28568173194
259,-170643.76959228516,45539.36654939983
260,-160214.44647216797,44748.00573008611
261,238249.97016906738,45489.39256701707
262,89973.74780273438,45659.18018242057
263,238164.45706176758,46391.139410098694
264,193941.0373840332,46950.04053878784
265,-170630.1687927246,46128.98314508402
266,-160214.44647216797,45353.255966071796
267,101856.57507324219,45564.87888407618
268,162449.75173950195,46001.016469357615
269,14869.628204345703,45885.286401457946
270,-100439.28723144531,45343.3435361509
271,37147.130615234375,45313.09920802943
272,176099.44938659668,45793.93137780358
273,-189294.34634399414,44932.80215537941
274,184053.62982177734,45440.542402337065
275,47535.54698181152,45448.16060080788
276,16224.924774169922,45342.27931158093
277,192297.93621826172,45872.80514878917
278,156532.49053955078,46270.86157105809
279,175045.90292358398,46732.42085905998
280,-164634.0341644287,45977.54066254752
281,162992.86445617676,46393.9653023825
282,120729.98468017578,46657.568207977514
283,-120412.1812286377,46067.21573647004
284,72004.00619506836,46158.542463436934
285,274407.19049072266,46959.41491265548
286,74510.65774536133,47055.74792955305
287,-115663.67724609375,46488.78129131038
288,103684.70190429688,46687.37823788325
289,-110847.49841308594,46142.27485846813
290,-205749.9930419922,45273.68083122517
291,94503.76527404785,45442.85637913865
292,-57163.2444152832,45091.46562299337
293,177423.7476196289,45543.11163663376
294,-87633.38200378418,45090.13036574798
295,238406.3031463623,45745.43942602125
296,145204.74476623535,46081.45059271117
297,-230064.73681640625,45151.66544991952
298,149636.18991088867,45502.28465952009
299,138202.66410827637,45812.319373395534
300,-7868.007965087891,45633.38494893392
301,65252.19519042969,45698.56372050035
302,90310.49076843262,45846.285333241845
303,196022.32369995117,46341.915822900955
304,-151619.1011352539,45690.72826711755
305,238172.55934143066,46321.816237853
306,-122202.61978149414,45771.082786809384
307,150731.312210083,46112.9727849308
308,-182489.64149475098,45370.75650480196
309,185071.83546447754,45822.8635564514
310,-163784.0106201172,45146.71234943021
311,-188505.47744750977,44395.41913464905
312,-249587.41191101074,43453.166471041164
313,200465.4628753662,43954.80320076744
314,89468.98596191406,44099.7528273953
315,-165666.3579864502,43433.82866608151
316,119982.46926879883,43676.07119963441
317,-162740.8133239746,43024.91383520662
318,93180.34965515137,43182.63533149575
319,4885.876937866211,43062.58279734645
320,-147529.8077392578,42466.981576919556
321,-114806.79986572266,41977.032102020356
322,-151299.36877441406,41376.79483221777
323,79539.0094909668,41494.944103607086
324,78323.46740722656,41608.61238540838
325,120946.47944641113,41852.728899442234
326,14088.913589477539,41767.5638218043
327,-92172.81829833984,41357.96020675799
328,87690.12705993652,41499.21681301768
329,153318.89764404297,41839.094262352104
330,274899.052154541,42545.3365589951
331,26563.065826416016,42497.0517531565
332,163000.0552368164,42860.01260702294
333,90141.07572937012,43001.997781564525
334,189933.43283081055,43441.91225775987
335,-45728.31604003906,43175.73247179629
336,177335.85830688477,43575.0185605912
337,156236.7006072998,43909.326222450865
338,145322.9385986328,44209.36649575318
339,103983.05168151855,44385.69005087343
340,-160214.44647216797,43783.92494345272
341,101772.68571472168,43953.97996037726
342,178299.8766784668,44346.804219786885
343,48107.98652648926,44357.769765870566
344,-120974.30116271973,43877.153280613034
345,-26865.701202392578,43672.10152848838
346,-79282.88385009766,43316.7402990705
347,-99277.38186645508,42905.80622942922
348,-237753.3973388672,42099.314265152505
349,274532.3564758301,42765.31152077049
350,-117901.95390319824,42306.26219098772
351,64976.47119140625,42370.849681017404
352,-171200.5466156006,41764.11275972019
353,91590.78784179688,41905.26481377707
354,104094.00282287598,42080.93921493272
355,157425.99089050293,42405.85485345545
356,37449.702407836914,42391.93307692281
357,-26490.633026123047,42198.98471248851
358,220352.26850891113,42696.61958342824
359,-237654.92991638184,41915.69604721707
360,59150.398345947266,41963.570220269095
361,196794.3018798828,42392.464213786036
362,-7577.97346496582,42254.42433069556
363,275521.4738006592,42897.03328240345
364,138168.2673187256,43158.76744184389
365,-182256.54531860352,42541.1912425002
366,174891.96139526367,42902.805368600646
367,-162444.36038208008,42343.27630660969
368,120026.39750671387,42554.37174465345
369,-46046.618576049805,42314.2606597735
370,81087.41760253906,42419.052975835024
371,220198.6902770996,42898.243372873476
372,196049.0244140625,43309.93902083366
373,-122758.83847045898,42864.714416299365
374,91169.1187286377,42993.8705775623
375,64299.09149169922,43050.6845
376,162720.13778686523,43368.95432257145
377,-57403.99783325195,43101.65206221118
378,-195485.8288269043,42470.46825033521
379,147347.75512695312,42747.18932388829
380,-3808.677978515625,42624.67388361881
381,200503.20217895508,43039.05322297665
382,175898.2637939453,43386.85220352892
383,-149850.8660736084,42882.31508008992
384,147877.06507873535,43155.73890821139
385,97025.1139831543,43295.659362951505
386,-146179.85681152344,42804.79015006426
387,-168076.9608154297,42259.876064882104
388,-165503.23356628418,41724.40413284302
389,131872.7637939453,41956.14798801295
390,71513.65596008301,42031.936469992615
391,237593.33493041992,42532.09349930317
392,-149850.8660736084,42041.32064324983
393,65804.06628417969,42101.785644880685
394,-161597.52961730957,41584.78230665178
395,-107888.53382873535,41206.368848081176
396,-110039.08879089355,40824.435874245384
397,14475.614639282227,40758.06604745706
398,82812.68222045898,40863.73091221335
399,175835.00498962402,41202.004782081545
400,109970.86437988281,41373.92693107605
401,-175576.916015625,40832.9023850743
402,153730.64512634277,41113.74254114711
403,161798.53259277344,41413.208521424094
404,183861.58303833008,41765.803507852084
405,74589.11116027832,41846.84871193214
406,81215.25662231445,41943.8152338789
407,52563.766677856445,41969.90848067
408,95235.38751220703,42100.46112535514
409,-189698.52438354492,41533.71543951431
410,-79613.03326416016,41238.2355646273
411,81175.6033782959,41335.40677585277
412,-177641.9859161377,40803.90824990134
413,149071.7261505127,41066.0579300481
414,-91957.3975982666,40744.74523553526
415,-26632.666107177734,40582.39002748053
416,150601.19494628906,40846.85830853535
417,-63909.27038574219,40595.64457065939
418,177161.79331970215,40922.35784517863
419,-180487.82189941406,40393.93259519154
420,-181347.57870483398,39865.97661590576
421,-104101.0971069336,39524.01207024581
422,236904.37103271484,39991.738039351185
423,-164358.02409362793,39508.641674970626
424,-123624.43417358398,39123.893854573085
425,64108.03338623047,39182.680065235814
426,-26670.400665283203,39028.095368685295
427,77940.56977844238,39119.22528533578
428,-156472.28288269043,38662.2357802703
429,120084.6724243164,38852.03166988346
430,-103872.0639038086,38520.115168549295
431,189362.61352539062,38870.09776334475
432,-151656.0701904297,38429.06496715546
433,45554.51661682129,38445.520975584244
434,-189436.93534851074,37920.44619142734
435,121686.81590270996,38113.01255857972
436,190102.79866027832,38461.61298541848
437,-181779.36640930176,37957.629050876785
438,-142535.48594665527,37545.544313439495
439,-155358.82467651367,37106.12661642366
440,195640.36444091797,37466.431702388414
441,-174690.93478393555,36985.349238700604
442,-111986.76872253418,36648.30824783808
443,-165623.2218017578,36191.71337187963
444,103396.64421081543,36343.07582872408
445,-71514.1296081543,36100.700086169294
446,163281.63194274902,36385.85912620647
447,109374.51657104492,36549.14471333139
448,219787.9525756836,36958.15990945271
449,65804.06628417969,37022.40468979732
450,-99416.58154296875,36719.20694261339
451,-63878.843322753906,36496.15139878774
452,148773.69398498535,36744.55304167756
453,-171216.94187927246,36285.47689394919
454,-154346.49012756348,35865.58269346128
455,-91957.3975982666,35584.653066446495
456,94043.92039489746,35712.853214096605
457,190275.35250854492,36051.064372290144
458,71760.82325744629,36129.03327815293
459,-99926.80020141602,35832.61534028895
460,-120412.1812286377,35492.95273905215
461,83137.39419555664,35596.30293743936
462,190435.2087097168,35931.4520841326
463,190305.12072753906,36264.87253476631
464,161826.3757019043,36535.47922262652
465,79323.59954833984,36627.496685692575
466,-182727.11373901367,36156.77863757088
467,157312.58045959473,36416.212902714404
468,201720.3521270752,36769.42687541603
469,156529.995803833,37024.77990084975
470,-151347.69595336914,36623.98739903227
471,-154755.95907592773,36217.66054876696
472,94701.85711669922,36341.56774488546
473,-121384.01533508301,36008.10985253881
474,101780.35432434082,36146.869861972984
475,196772.9786376953,36485.030090974506
476,176216.2061920166,36778.58298194308
477,-229928.23739624023,36219.44918660098
478,126305.21064758301,36407.91312271182
479,-138796.97215270996,36042.14091963161
480,-248232.35104370117,35449.902394708
481,-121443.94107055664,35123.71976796108
482,-45163.646743774414,34957.14846814421
483,-64504.38131713867,34751.223975835135
484,91127.59851074219,34867.70408851056
485,182557.80606079102,35172.21976268021
486,157434.06619262695,35423.78734792701
487,-45163.646743774414,35258.310070531326
488,-127144.67568969727,34925.5170669243
489,223307.04930114746,35310.75537415175
490,64989.024169921875,35371.32326965332
491,237729.75811767578,35783.45857484278
492,163450.88885498047,36042.94522175362
493,-189558.47653198242,35585.335846999595
494,-112049.39270019531,35286.48012119556
495,177171.36141967773,35573.11624503088
496,119614.57321166992,35742.55466633458
497,-153293.60775756836,35362.20021477743
498,-114210.53802490234,35061.853350842335
499,121154.5361328125,35234.38377725911
500,-7285.291534423828,35149.34442663574
501,-26216.52294921875,34714.679121643065
502,236789.87983703613,34615.55877270508
503,-189772.568069458,34243.74712081909
504,145728.94673156738,34181.98954541016
505,-231028.03817749023,33395.407358337405
506,89863.02667236328,33209.972936035156
507,75691.71726989746,33181.54542666626
508,118935.23510742188,32952.93910494995
509,-230581.92123413086,32862.646127044674
510,81377.74714660645,33032.68770562744
511,90141.07572937012,33224.322374603275
512,-249492.80030822754,32949.93035076904
513,-103972.64918518066,32638.31942477417
514,-142406.497756958,31998.505455871582
515,45311.973236083984,32449.18474346924
516,90830.80383300781,32933.699190612795
517,96758.21472167969,33134.83297601318
518,-27084.739624023438,33095.590143096924
519,150601.19494628906,33078.19791879273
520,121360.54086303711,33246.48790878296
521,-231518.1036529541,32435.176782775878
522,-71481.18780517578,32110.636742858886
523,88860.9946899414,31876.472706481934
524,201426.78576660156,32098.474863739015
525,144834.13346862793,32258.673010803224
526,-127797.57948303223,31623.398280181886
527,215212.8529510498,31625.411238861085
528,-99180.08448791504,31803.359237945555
529,94430.7699584961,31722.730056640627
530,137747.23918151855,31758.34596020508
531,14923.721054077148,31713.899141082762
532,-182412.8956604004,31583.57655810547
533,-136773.6316833496,31617.54722720337
534,177193.64686584473,31579.296000946044
535,-16372.820724487305,31579.245133270262
536,150601.19494628906,32186.220105926513
537,157439.6307373047,32779.791839233396
538,275291.5253601074,33008.18252716064
539,80990.00289916992,33009.41247949219
540,-45580.80731201172,32627.42077090454
541,-5514.611068725586,32995.936684906
542,-128555.70152282715,32608.353015686036
543,91427.24203491211,33018.18705776978
544,-63654.386154174805,32685.344796691894
545,119770.99621582031,33149.787928466794
546,90373.5712890625,33540.30586029053
547,161798.53259277344,34087.74595367432
548,-121460.15245056152,34144.93307888794
549,155897.81631469727,34249.71064834595
550,159917.10507202148,34814.77232962036
551,265215.5326843262,35167.4263638916
552,-87253.47033691406,34786.18804977417
553,-145329.90719604492,34253.72765432739
554,91638.21504211426,34245.10160742187
555,-136385.17404174805,33623.75275872803
556,121337.55964660645,33628.53122610474
557,-121046.49307250977,33192.65474850464
558,91045.70811462402,33181.11792477417
559,274453.5512084961,33478.12949276734
560,-172328.27743530273,33469.87078213501
561,-57772.61038208008,33557.282791412355
562,101859.21034240723,33986.89236090088
563,-153891.16528320312,33956.526568573
564,237883.61486816406,34288.285785919186
565,-189366.41651916504,34138.77272375488
566,-230157.0136871338,34002.46285720825
567,-91972.42098999023,34046.456747772216
568,-112576.9686126709,33506.44115270996
569,111948.89077758789,33439.16893353272
570,221578.28778076172,34055.70526391602
571,-154695.41328430176,33238.359074768065
572,145707.88665771484,33288.673538269046
573,190360.22691345215,33973.15830084228
574,-45988.82443237305,34277.95820199585
575,-120721.00971984863,33842.96611349488
576,177843.22514343262,34498.354295928955
577,91390.06930541992,34586.89992306518
578,4944.939544677734,34413.95190438843
579,-163694.78607177734,33611.7673656311
580,14623.548400878906,33165.874983551024
581,-250530.0756225586,32190.104710449217
582,-99765.33949279785,31808.191003570555
583,-150454.46490478516,31185.780052215578
584,64840.61166381836,31024.941767944336
585,101571.07502746582,31047.292701782226
586,163495.96893310547,31596.311405181885
587,161172.6815185547,31676.113234954835
588,126669.11975097656,31962.181458374023
589,221546.4925994873,31897.445756988527
590,-101351.52307128906,31477.178142669676
591,74408.96948242188,31536.18161062622
592,121511.98260498047,31995.022096343993
593,177345.18492126465,31980.275720977785
594,37427.48405456543,31765.347826629637
595,191839.65936279297,31859.08584033203
596,96566.11898803711,31858.1415
597,-103872.0639038086,31335.432184509278
598,93603.40385437012,31336.057729339598
599,119285.89279174805,31283.670690765382
600,14248.163131713867,31622.884666381837
601,177251.09735107422,31858.954754852293
602,91739.3560180664,31694.706614837647
603,-183031.62632751465,31657.025992004394
604,-182821.27270507812,30865.59620626831
605,149271.95736694336,31401.859248657227
606,174796.00268554688,32118.69450747681
607,16053.911636352539,31942.889603393556
608,153556.3715057373,32485.137817962648
609,-123554.71974182129,32013.977198242188
610,107809.21575927734,31928.207540527343
611,97737.1371459961,32249.46573641968
612,-182324.92059326172,31504.383252685548
613,-128600.8939666748,30846.10230157471
614,16259.254867553711,30527.112313934325
615,77531.01518249512,30367.301999511717
616,94177.52621459961,30369.27355316162
617,-204413.41302490234,30180.894961273192
618,109901.26092529297,30181.863205749512
619,-109969.27610778809,30196.430091766357
620,-183727.93214416504,29514.08188543701
621,125868.6459350586,29601.824820251466
622,146718.5022125244,29580.05666998291
623,84456.6457824707,29198.501747406004
624,-161473.68948364258,28886.28072036743
625,-185800.40948486328,28071.586916198732
626,-121600.31340026855,27646.98791003418
627,93953.11462402344,28008.0281852417
628,-55923.02380371094,28125.9492835083
629,132771.548828125,28617.12850439453
630,-103970.21224975586,28730.623801269532
631,177004.19912719727,28794.5020027771
632,-188154.08403015137,28660.43530508423
633,196660.75718688965,29025.098350860597
634,274928.9405822754,29188.25414480591
635,183685.0128173828,29346.32742059326
636,87597.88816833496,29886.34898825073
637,103205.05227661133,29741.171561157225
638,-101319.15536499023,29240.41264816284
639,103940.18086242676,28945.23805471802
640,156414.03477478027,28942.85900805664
641,119761.35632324219,29273.709853149416
642,-149935.2341003418,29317.153209594726
643,184718.37260437012,29306.530099243166
644,150601.19494628906,29162.762383117675
645,159297.9440612793,29130.641666809082
646,-110111.12010192871,28730.918509765626
647,162868.80154418945,28675.84473352051
648,94088.02322387695,29169.142215270997
649,-141342.59300231934,29002.470029815675
650,-127144.50646972656,29074.728422302247
651,-65244.267349243164,29275.334704681398
652,-153862.61784362793,29464.648903015135
653,102766.74438476562,29641.32801702881
654,118682.27731323242,29698.51991455078
655,-103912.15283203125,29271.12013534546
656,175631.38275146484,29372.013474792482
657,-185487.35598754883,28817.865064575195
658,-112871.85989379883,28896.9091232605
659,222889.30142211914,29646.599161499023
660,-138777.07107543945,29098.08416265869
661,176599.46493530273,29792.999785430908
662,-141834.57807922363,29736.03346710205
663,-153976.05116271973,29323.10956362915
664,-154197.45204162598,28689.031503540038
665,-111727.31120300293,28742.006032684327
666,144853.7911376953,28676.060914398193
667,205482.5255432129,28847.150728118897
668,-195820.9164428711,28012.273801605224
669,-119863.28761291504,27420.945242340087
670,275261.2765350342,27764.618870391845
671,160607.67990112305,28383.14496697998
672,59150.398345947266,28395.410740875242
673,-140834.80647277832,27876.458816833496
674,-145921.6307373047,27294.04958206177
675,81603.73970031738,27156.513094299316
676,-182710.86190795898,26781.494724365235
677,162513.54249572754,27449.66037033081
678,-55498.817810058594,26954.70607809448
679,-181582.67626953125,26608.40667184448
680,-121115.50561523438,26173.530135131838
681,14278.195724487305,25911.51962863159
682,91187.64848327637,25780.764577636717
683,221464.44653320312,26466.227414672852
684,-71454.47994995117,26016.444140625
685,-164325.30487060547,25925.02911352539
686,-182705.68144226074,25171.390619659425
687,112007.46249389648,25363.056168060302
688,-110005.87033081055,25153.092541168215
689,46941.237869262695,25374.78004650879
690,80735.3194732666,25181.30912667847
691,-5441.365814208984,25354.391592315675
692,-163227.83813476562,24679.23490411377
693,-127515.23696899414,24245.04507461548
694,59251.72821044922,24039.99022293091
695,108671.29127502441,23931.87971008301
696,70503.1392364502,23924.278411651612
697,4674.804489135742,23609.927792053222
698,-57836.66342163086,23331.687601867678
699,131772.39556884766,23400.758546356203
700,108585.92181396484,23801.84548223877
701,51937.285583496094,23873.209137268066
702,-127144.50646972656,23565.4201545105
703,252796.7692565918,23755.804768066406
704,91473.0078125,23770.080164611816
705,-5514.611068725586,23981.072839752196
706,64809.590423583984,24017.190075439452
707,204155.13653564453,24832.045959503175
708,-100104.20422363281,24937.573028320312
709,95053.14895629883,25381.968339172363
710,145146.48428344727,25575.86269213867
711,175744.86024475098,26168.348940856933
712,118747.4634552002,26648.883236114503
713,-181836.19636535645,25936.61754650879
714,-16246.736389160156,25551.1557411499
715,-7232.208953857422,24986.534559753418
716,-85899.94808959961,24657.24089782715
717,-164508.76986694336,23881.571189575196
718,177347.21954345703,23934.920484680177
719,91192.28448486328,23954.41873550415
720,-86136.20816040039,23574.42117565918
721,90041.02381896973,23560.870862457276
722,-16410.289337158203,23433.98027316284
723,156747.81309509277,23642.327382965086
724,112042.8676147461,23658.182374481203
725,51645.601165771484,23989.560785125734
726,153223.45922851562,23820.54010522461
727,80155.23963928223,23791.620653533937
728,193993.1199951172,23827.782120178224
729,150267.10821533203,24118.377701049805
730,109249.89120483398,24167.48313153076
731,-103872.0639038086,24087.90798007202
732,-7464.643218994141,24298.05738760376
733,95200.56228637695,24781.15174368286
734,147966.75743103027,24684.10873410034
735,94108.52653503418,24488.01100970459
736,-110471.71842956543,24059.719858184813
737,65374.20736694336,24281.12596725464
738,149142.98184204102,24852.10577871704
739,121226.51457214355,25591.105311920164
740,146694.86700439453,25448.68432122803
741,26700.92140197754,25281.527895568848
742,176480.12336730957,25476.198214141845
743,112020.88775634766,25459.626095336913
744,212331.39567565918,25723.8431640625
745,-55550.38903808594,25369.36875418091
746,119655.01300048828,25393.503674468993
747,175194.10429382324,25918.983400604247
748,125830.8313293457,25961.651936431885
749,138031.6116027832,26108.10397885132
750,190122.16340637207,26047.012805114748
751,119781.08772277832,25932.558698608398
752,80745.23452758789,26297.898806091307
753,-79151.1713104248,25983.549840576172
754,-152980.20568847656,25893.138982849123
755,90086.3285522461,25717.17058956909
756,205977.5099029541,25780.919426177978
757,95474.1095123291,26336.87889743042
758,195583.41416931152,26509.914841552734
759,59490.48945617676,26970.183359649658
760,77019.18608093262,27444.65062475586
